8,0.5,0.98,0.75,0.14
9,0.15,0.99,0.1,0.12
5,0.04,0.67,0.77,0.24
13,0.48,0.37,0.32,0.07
34,0.72,0.51,0.63,0.0
8,0.34,0.68,0.79,0.13
5,0.47,0.1,0.7,0.29
43,0.72,0.51,0.63,0.0
9,0.64,0.82,0.48,0.13
17,0.48,0.37,0.32,0.07
7,0.34,0.68,0.79,0.13
7,0.36,0.22,0.42,0.21
40,0.15,0.18,0.02,0.01
12,0.48,0.37,0.32,0.07
43,0.72,0.51,0.63,0.0
43,0.72,0.51,0.63,0.0
max fit,84

NEW RUN: 4
43,0.72,0.51,0.63,0.0
5,0.36,0.22,0.42,0.21
6,0.15,0.99,0.1,0.12
43,0.72,0.51,0.63,0.0
9,0.15,0.99,0.1,0.12
15,0.48,0.37,0.32,0.07
11,0.01,0.45,0.3,0.09
22,0.72,0.51,0.63,0.0
38,0.55,0.16,0.28,0.02
6,0.62,0.93,0.06,0.21
43,0.72,0.51,0.63,0.0
6,0.01,0.45,0.3,0.09
34,0.72,0.51,0.63,0.0
43,0.72,0.51,0.63,0.0
34,0.72,0.51,0.63,0.0
15,0.3,0.77,0.86,0.07
39,0.15,0.18,0.02,0.01
7,0.36,0.22,0.42,0.21
43,0.72,0.51,0.63,0.0
6,0.21,0.53,0.72,0.19
31,0.48,0.37,0.32,0.07
30,0.15,0.18,0.02,0.01
32,0.48,0.37,0.32,0.07
43,0.72,0.51,0.63,0.0
11,0.48,0.37,0.32,0.07
8,0.64,0.82,0.48,0.13
43,0.72,0.51,0.63,0.0
31,0.48,0.37,0.32,0.07
8,0.44,0.67,0.15,0.13
25,0.15,0.18,0.02,0.01
14,0.01,0.45,0.3,0.09
6,0.48,0.39,0.92,0.27
13,0.64,0.82,0.48,0.13
34,0.72,0.51,0.63,0.0
25,0.55,0.16,0.28,0.02
18,0.3,0.77,0.86,0.07
11,0.01,0.45,0.3,0.09
29,0.55,0.16,0.28,0.02
43,0.72,0.51,0.63,0.0
43,0.15,0.18,0.02,0.01
12,0.48,0.37,0.32,0.07
30,0.15,0.18,0.02,0.01
43,0.72,0.51,0.63,0.0
43,0.72,0.51,0.63,0.0
8,0.44,0.67,0.15,0.13
15,0.3,0.77,0.86,0.07
43,0.72,0.51,0.63,0.0
11,0.8,0.49,0.19,0.26
43,0.72,0.51,0.63,0.0
43,0.72,0.51,0.63,0.0
10,0.5,0.3,0.43,0.1
43,0.72,0.51,0.63,0.0
10,0.5,0.98,0.75,0.14
23,0.15,0.18,0.02,0.01
9,0.15,0.99,0.1,0.12
43,0.72,0.51,0.63,0.0
8,0.5,0.3,0.43,0.1
13,0.3,0.77,0.86,0.07
22,0.72,0.51,0.63,0.0
8,0.48,0.37,0.32,0.07
